seccion_id,departamento_id,departamento_nombre,cue_anexo,establecimiento_nombre,localidad,nivel_id,nivel_nombre,grupo_edad_id,grupo_tasa_id,matricula_actual,matricula_varones_actual,matricula_mujeres_actual,capacidad,longitud,latitud,year_base
2024|FB|260006400|SEC|TARDE|5TO ANO/GRADO|PRIMERA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,34,12,22,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|5TO ANO/GRADO|SEGUNDA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,25,6,19,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|5TO ANO/GRADO|SEGUNDA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,34,13,21,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|6TO ANO/GRADO|PRIMERA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,32,12,20,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|6TO ANO/GRADO|PRIMERA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,31,15,16,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|6TO ANO/GRADO|SEGUNDA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,31,10,21,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|6TO ANO/GRADO|SEGUNDA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,34,15,19,26,-67.5125248,-45.8727484,2024
2024|FB|260006400|SEC|TARDE|6TO ANO/GRADO|TERCERA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006400,JOSÉ FUCHS,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,33,15,18,26,-67.5125248,-45.8727484,2024
2024|FB|260006500|SEC|MANANA|1ER ANO/GRADO|CUARTA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,31,18,13,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|1ER ANO/GRADO|PRIMERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,27,18,9,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|1ER ANO/GRADO|SEGUNDA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,30,16,14,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|1ER ANO/GRADO|TERCERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,29,13,16,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|2DO ANO/GRADO|CUARTA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,28,15,13,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|2DO ANO/GRADO|PRIMERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,28,16,12,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|2DO ANO/GRADO|SEGUNDA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,27,17,10,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|2DO ANO/GRADO|TERCERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,29,12,17,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|3ER ANO/GRADO|PRIMERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,27,14,13,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|3ER ANO/GRADO|SEGUNDA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,29,14,15,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|MANANA|3ER ANO/GRADO|TERCERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,30,13,17,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|3ER ANO/GRADO|CUARTA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,12_14,12_14,29,11,18,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|4TO ANO/GRADO|PRIMERA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,24,10,14,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|4TO ANO/GRADO|PRIMERA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,24,11,13,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|4TO ANO/GRADO|SEGUNDA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,24,15,9,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|4TO ANO/GRADO|SEGUNDA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,25,11,14,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|5TO ANO/GRADO|PRIMERA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,25,12,13,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|5TO ANO/GRADO|PRIMERA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,30,8,22,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|5TO ANO/GRADO|SEGUNDA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,24,5,19,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|5TO ANO/GRADO|SEGUNDA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,30,8,22,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|6TO ANO/GRADO|PRIMERA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,21,12,9,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|6TO ANO/GRADO|PRIMERA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,28,13,15,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|6TO ANO/GRADO|SEGUNDA|CIENCIAS NATURALES|BACHILLER EN CIENCIAS NATURALES,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,27,10,17,26,-67.5313752,-45.8786417,2024
2024|FB|260006500|SEC|TARDE|6TO ANO/GRADO|SEGUNDA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26021,Escalante,260006500,PARQUE EÓLICO ANTONIO MORÁN,COMODORO RIVADAVIA,SEC,Secundario,15_17,15_17,26,17,9,26,-67.5313752,-45.8786417,2024
2024|FB|260006600|INI|MANANA|SALA DE 2 ANOS|C|JARDIN MATERNAL|JARDIN MATERNAL,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,0_3,0_3,1,0,1,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|MANANA|SALA DE 3 ANOS|C|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,0_3,0_3,14,6,8,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|MANANA|SALA DE 4 ANOS|A|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,7,5,2,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|MANANA|SALA DE 4 ANOS|B|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,18,11,7,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|MANANA|SALA DE 5 ANOS|A|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,13,8,5,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 2 ANOS|G|JARDIN MATERNAL|JARDIN MATERNAL,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,0_3,0_3,15,8,7,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 3 ANOS|F|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,0_3,0_3,12,7,5,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 4 ANOS|D|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,11,5,6,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 4 ANOS|E|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,9,5,4,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 4 ANOS|F|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,5,3,2,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 5 ANOS|D|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,10,5,5,18,-67.547663,-45.88582,2024
2024|FB|260006600|INI|TARDE|SALA DE 5 ANOS|E|JARDIN DE INFANTES|JARDIN DE INFANTES,26021,Escalante,260006600,ESCUELA DE NIVEL INICIAL Nº 424,COMODORO RIVADAVIA,INI,Inicial,4_5,4_5,12,6,6,18,-67.547663,-45.88582,2024
2024|FB|260006800|PRI|MANANA|1ER ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26014,Cushamen,260006800,LUCIO V. MANSILLA,BUENOS AIRES CHICO,PRI,Primario,6_11,6_11,24,13,11,22,-71.1919237,-42.0617183,2024
2024|FB|260006800|PRI|MANANA|2DO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26014,Cushamen,260006800,LUCIO V. MANSILLA,BUENOS AIRES CHICO,PRI,Primario,6_11,6_11,25,13,12,22,-71.1919237,-42.0617183,2024
2024|FB|260006800|PRI|MANANA|3ER ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26014,Cushamen,260006800,LUCIO V. MANSILLA,BUENOS AIRES CHICO,PRI,Primario,6_11,6_11,24,13,11,22,-71.1919237,-42.0617183,2024
2024|FB|260006800|PRI|MANANA|4TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26014,Cushamen,260006800,LUCIO V. MANSILLA,BUENOS AIRES CHICO,PRI,Primario,6_11,6_11,24,12,12,22,-71.1919237,-42.0617183,2024
2024|FB|260006800|PRI|MANANA|5TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26014,Cushamen,260006800,LUCIO V. MANSILLA,BUENOS AIRES CHICO,PRI,Primario,6_11,6_11,22,10,12,22,-71.1919237,-42.0617183,2024
2024|FB|260006800|PRI|MANANA|6TO ANO/GRADO|UNICA|PRIMARIA DE 6 ANOS|PRIMARIA DE 6 ANOS,26014,Cushamen,260006800,LUCIO V. MANSILLA,BUENOS AIRES CHICO,PRI,Primario,6_11,6_11,26,12,14,22,-71.1919237,-42.0617183,2024
2024|FB|260007100|SEC|MANANA|1ER ANO/GRADO|1DO 6TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,24,11,13,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|1ER ANO/GRADO|1RO 1RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,31,15,16,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|1ER ANO/GRADO|1RO 2DA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,24,11,13,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|2DO ANO/GRADO|2DO 1RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,30,19,11,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|2DO ANO/GRADO|2DO 2DA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,29,17,12,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|2DO ANO/GRADO|2DO 5TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,23,12,11,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|3ER ANO/GRADO|3RO 1RA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,31,15,16,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|3ER ANO/GRADO|3RO 2DA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,31,16,15,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|4TO ANO/GRADO|4TO 1RA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,31,17,14,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|4TO ANO/GRADO|4TO 1RA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,32,16,16,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|5TO ANO/GRADO|5TO 1RA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,26,11,15,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|5TO ANO/GRADO|5TO 1RA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,23,12,11,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|5TO ANO/GRADO|5TO 3RA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,29,17,12,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|6TO ANO/GRADO|6TO 1RA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,28,13,15,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|6TO ANO/GRADO|6TO 1RA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,19,9,10,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|MANANA|6TO ANO/GRADO|6TO 3RA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,22,11,11,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|1ER ANO/GRADO|1ERO 4TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,30,16,14,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|1ER ANO/GRADO|1ERO 5TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,30,13,17,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|1ER ANO/GRADO|1RO 3ERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,31,15,16,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|2DO ANO/GRADO|2DO 3ERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,25,5,20,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|2DO ANO/GRADO|2DO 4TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,25,9,16,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|2DO ANO/GRADO|2DO 6TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,26,12,14,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|3ER ANO/GRADO|3ERO 3ERA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,29,8,21,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|3ER ANO/GRADO|3ERO 4TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,22,9,13,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|3ER ANO/GRADO|3ERO 5TA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA|CICLO BASICO/ EDUCACION SECUNDARIA BASICA,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,12_14,12_14,28,13,15,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|4TO ANO/GRADO|4TO 2DA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,33,21,12,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|4TO ANO/GRADO|4TO 2DA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,28,9,19,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|4TO ANO/GRADO|4TO 4TA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,31,13,18,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|5TO ANO/GRADO|5TO 2DA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,20,10,10,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|5TO ANO/GRADO|5TO 2DO|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,30,6,24,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|6TO ANO/GRADO|6TO 2DA|ECONOMIA Y ADMINISTRACION|BACHILLER EN ECONOMIA Y ADMINISTRACION,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,29,13,16,26,-65.0424551,-42.7735892,2024
2024|FB|260007100|SEC|TARDE|6TO ANO/GRADO|6TO 2DA|HUMANIDADES Y CS. SOCIALES|BACHILLER EN CIENCIAS SOCIALES Y HUMANIDADES,26007,Biedma,260007100,LEANDRO N. ALEM,PUERTO MADRYN,SEC,Secundario,15_17,15_17,23,8,15,26,-65.0424551,-42.7735892,2024
2024|FB|260007200|INI|MANANA|SALA DE 2 ANOS|NI MULTIPLE|JARDIN MATERNAL|JARDIN MATERNAL,26056,Languiñeo,260007200,DOS LAGUNAS,ALDEA EPULEF,INI,Inicial,0_3,0_3,1,0,1,18,-69.6928613,-43.3209651,2024
